image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00011740	0.263834	0.333924	0.096334	0.338065	0.748359	0.732248	0.078827	0.724378	0.016353	0.538651	
00011741	0.758766	0.632833	0.131284	0.654652	0.317660	0.060883	0.195237	0.633320	0.727565	0.909903	
00011742	0.995216	0.415546	0.609898	0.045656	0.029530	0.667348	0.752588	0.797523	0.627696	0.822704	
00011743	0.186571	0.576500	0.656194	0.867485	0.729709	0.072597	0.530569	0.748181	0.831999	0.160565	
00011744	0.781145	0.959501	0.840995	0.102962	0.682759	0.097001	0.902201	0.034212	0.163919	0.303522	
00011745	0.195798	0.615848	0.499818	0.946969	0.514476	0.516246	0.484564	0.502791	0.982699	0.157834	
00011746	0.992359	0.150578	0.307198	0.379498	0.807975	0.731860	0.976665	0.375879	0.808246	0.359066	
00011747	0.802262	0.838271	0.169764	0.134521	0.895354	0.284213	0.226438	0.893228	0.630283	0.059319	
00011748	0.424227	0.726165	0.048765	0.312880	0.992434	0.984868	0.715730	0.182856	0.723629	0.757817	
00011749	0.728864	0.108846	0.225817	0.898684	0.404526	0.579446	0.613369	0.115821	0.242653	0.996709	
00011750	0.498354	0.161352	0.366971	0.780790	0.238121	0.937345	0.514317	0.402352	0.694513	0.699727	
00011751	0.808990	0.297010	0.567846	0.193041	0.136985	0.238626	0.670431	0.681242	0.607488	0.314099	
00011752	0.356509	0.423582	0.569715	0.173941	0.432997	0.844893	0.920022	0.750388	0.012743	0.340947	
00011753	0.073243	0.528414	0.778776	0.893316	0.840225	0.451815	0.165621	0.717709	0.976524	0.829311	
00011754	0.590991	0.275097	0.590242	0.770765	0.683601	0.062413	0.232947	0.732913	0.913286	0.198082	
00011755	0.910188	0.827956	0.110663	0.792117	0.303731	0.075773	0.784227	0.315496	0.479960	0.273469	
00011756	0.193766	0.792785	0.640678	0.213558	0.372157	0.787426	0.271111	0.670507	0.609517	0.386669	
00011757	0.432368	0.273748	0.072019	0.193373	0.178057	0.107326	0.719641	0.114069	0.301621	0.599675	
00011758	0.749160	0.615694	0.365846	0.646739	0.358758	0.989549	0.581922	0.949210	0.762522	0.277724	
00011759	0.039184	0.101551	0.287303	0.111287	0.255758	0.499311	0.893657	0.478182	0.332260	0.002798	
00011760	0.946325	0.669963	0.741438	0.505913	0.384124	0.740906	0.613056	0.595364	0.243259	0.801458	
00011761	0.763673	0.347397	0.066987	0.684922	0.196212	0.352714	0.834044	0.600479	0.382607	0.007503	
00011762	0.558821	0.669496	0.757166	0.157028	0.447620	0.073105	0.764717	0.396263	0.058972	0.200726	
00011763	0.183843	0.295302	0.240713	0.373375	0.082594	0.823603	0.289892	0.084978	0.592014	0.533267	
00011764	0.497949	0.680428	0.230910	0.808372	0.261322	0.241941	0.768040	0.261505	0.270794	0.206833	
00011765	0.517846	0.393773	0.011988	0.909322	0.472596	0.056488	0.201089	0.265062	0.142802	0.963013	
00011766	0.994243	0.391818	0.132475	0.160690	0.432761	0.058505	0.867115	0.503890	0.650133	0.505991	
00011767	0.854852	0.206963	0.209387	0.737948	0.020448	0.709125	0.602290	0.212931	0.919417	0.053024	
00011768	0.962404	0.724520	0.214183	0.555696	0.158479	0.427374	0.433152	0.354020	0.924233	0.944980	
00011769	0.678941	0.819305	0.905794	0.187857	0.661618	0.698155	0.344524	0.194789	0.326069	0.305372	
00011770	0.403501	0.926472	0.277773	0.690014	0.584978	0.840343	0.053415	0.509403	0.931157	0.489132	
00011771	0.934979	0.514120	0.097102	0.299816	0.181196	0.377037	0.318623	0.688792	0.420390	0.564246	
00011772	0.479485	0.193143	0.782822	0.632268	0.349276	0.532828	0.303319	0.452654	0.588983	0.901563	
00011773	0.231792	0.602901	0.667521	0.235784	0.627165	0.746917	0.771817	0.965958	0.219296	0.702358	
00011774	0.396290	0.198180	0.612673	0.489343	0.511941	0.399663	0.968879	0.761848	0.982189	0.610298	
00011775	0.705077	0.410393	0.343792	0.758264	0.841684	0.765732	0.100574	0.013360	0.980181	0.030114	
00011776	0.558559	0.853075	0.690339	0.620207	0.102277	0.467281	0.954028	0.901682	0.242614	0.555368	
00011777	0.756631	0.429082	0.233559	0.247775	0.961379	0.882205	0.878131	0.513946	0.761574	0.533859	
00011778	0.995481	0.925659	0.308029	0.653208	0.154004	0.275075	0.561652	0.627113	0.040263	0.787278	
00011779	0.962431	0.373078	0.357301	0.330786	0.734955	0.713573	0.146189	0.720144	0.576852	0.190421	
00011780	0.535067	0.698246	0.216698	0.119203	0.992422	0.133231	0.723181	0.024638	0.700831	0.502976	
00011781	0.963870	0.588625	0.677280	0.656856	0.469760	0.343304	0.095764	0.669805	0.530180	0.758479	
00011782	0.115626	0.100866	0.736015	0.947320	0.464137	0.521672	0.524319	0.761516	0.489757	0.053975	
00011783	0.051448	0.412395	0.010019	0.841154	0.610400	0.330744	0.018282	0.126657	0.239442	0.283880	
00011784	0.304349	0.924708	0.355914	0.146388	0.959680	0.694772	0.122331	0.684136	0.380150	0.446993	
00011785	0.580192	0.055550	0.239955	0.687493	0.281957	0.859067	0.098422	0.708735	0.214869	0.692872	
00011786	0.530964	0.384048	0.927609	0.664213	0.933177	0.913545	0.144579	0.725485	0.573376	0.110217	
00011787	0.901208	0.240640	0.762987	0.510489	0.255146	0.870422	0.322323	0.832527	0.976936	0.948665	
00011788	0.540550	0.227809	0.379387	0.434722	0.782184	0.770388	0.801388	0.600358	0.137949	0.118387	
00011789	0.431981	0.357120	0.685956	0.383588	0.308060	0.747282	0.974180	0.975620	0.108698	0.391661	
00011790	0.542667	0.924103	0.698873	0.842294	0.271197	0.704193	0.367365	0.905515	0.599496	0.346568	
00011791	0.712415	0.502498	0.590398	0.250835	0.146625	0.598568	0.911015	0.060750	0.466350	0.289693	
00011792	0.016675	0.803238	0.962056	0.291480	0.983311	0.679236	0.640716	0.752801	0.907278	0.614128	
00011793	0.800921	0.350272	0.781346	0.560969	0.062759	0.299694	0.086110	0.504867	0.688493	0.762252	
00011794	0.142509	0.458683	0.538427	0.626664	0.746942	0.540441	0.523340	0.180673	0.016186	0.259086	
00011795	0.478474	0.951097	0.094138	0.449719	0.303085	0.926595	0.127995	0.021146	0.184160	0.401596	
00011796	0.256835	0.132983	0.886009	0.864425	0.686427	0.705451	0.048054	0.972435	0.798007	0.912657	
00011797	0.369092	0.070307	0.257495	0.953957	0.644602	0.771253	0.222070	0.064957	0.890819	0.055837	
00011798	0.661765	0.706081	0.463507	0.816527	0.118542	0.576588	0.214774	0.685387	0.285565	0.923224	
00011799	0.169609	0.931703	0.330798	0.720063	0.435628	0.962878	0.571454	0.915244	0.798750	0.052118	
00011800	0.278784	0.108901	0.756773	0.122042	0.280232	0.030706	0.431926	0.732871	0.876187	0.760774	
00011801	0.198222	0.651697	0.802849	0.082954	0.129906	0.528530	0.219113	0.839285	0.189209	0.532849	
00011802	0.195072	0.146062	0.803118	0.839123	0.544101	0.267783	0.485475	0.800935	0.400371	0.010509	
00011803	0.326840	0.693963	0.876637	0.350551	0.331073	0.192980	0.282418	0.106101	0.698884	0.901476	
00011804	0.880338	0.625614	0.087474	0.905637	0.064298	0.173872	0.480053	0.714974	0.650816	0.065324	
00011805	0.471102	0.043723	0.667914	0.577891	0.087555	0.183936	0.684167	0.976811	0.134121	0.306591	
00011806	0.403969	0.797924	0.502422	0.051087	0.409478	0.295856	0.198032	0.091115	0.714999	0.906308	
00011807	0.179231	0.986211	0.335562	0.215654	0.731640	0.377562	0.159290	0.829691	0.901332	0.039897	
00011808	0.968925	0.436745	0.588561	0.146685	0.844615	0.634267	0.875038	0.279805	0.646751	0.686097	
00011809	0.407456	0.344749	0.351933	0.416301	0.408242	0.380011	0.647487	0.049111	0.147308	0.268613	
00011810	0.844487	0.048806	0.206718	0.877558	0.698424	0.463914	0.577478	0.544221	0.320629	0.176161	
00011811	0.615325	0.225203	0.262155	0.092959	0.432497	0.755718	0.574686	0.794897	0.483207	0.710696	
00011812	0.376611	0.581013	0.098649	0.929845	0.217269	0.255595	0.378140	0.540931	0.788722	0.390088	
00011813	0.877182	0.601375	0.150063	0.935838	0.718754	0.681581	0.763942	0.209677	0.959332	0.393924	
00011814	0.784852	0.252518	0.321019	0.265358	0.410544	0.040635	0.055384	0.299924	0.477299	0.549405	
00011815	0.464954	0.654342	0.594389	0.035679	0.918011	0.454086	0.382328	0.595379	0.506466	0.491966	
00011816	0.813977	0.060096	0.153738	0.466467	0.644855	0.797013	0.577236	0.677330	0.581200	0.577653	
00011817	0.898444	0.940506	0.062626	0.584380	0.383247	0.565766	0.692829	0.596771	0.757067	0.479994	
00011818	0.429239	0.092531	0.007782	0.726743	0.355505	0.607430	0.568426	0.315075	0.782684	0.127528	
00011819	0.334329	0.333978	0.774260	0.333494	0.167426	0.751853	0.411351	0.880238	0.223791	0.815599	
00011820	0.596647	0.651050	0.682045	0.063682	0.576497	0.674300	0.288347	0.968187	0.157504	0.030994	
00011821	0.901991	0.503911	0.120503	0.891637	0.691311	0.731645	0.719265	0.920503	0.586248	0.237437	
00011822	0.702066	0.530925	0.719253	0.828963	0.607589	0.361953	0.789222	0.352224	0.519043	0.249242	
00011823	0.377455	0.379124	0.161854	0.372950	0.946435	0.895290	0.878689	0.125387	0.847697	0.897130	
00011824	0.734956	0.768907	0.120160	0.765463	0.757397	0.971747	0.668648	0.241093	0.557957	0.499247	
00011825	0.954103	0.282511	0.681152	0.437401	0.208276	0.011284	0.314854	0.482372	0.256482	0.352797	
00011826	0.542813	0.649273	0.144827	0.518272	0.612999	0.545335	0.368147	0.917932	0.523785	0.918762	
00011827	0.540106	0.922184	0.057828	0.560189	0.704839	0.708927	0.451826	0.277608	0.254610	0.492293	
00011828	0.311110	0.330672	0.134942	0.245506	0.853816	0.928965	0.914985	0.633848	0.140555	0.500989	
00011829	0.071235	0.813439	0.014780	0.128305	0.491474	0.034078	0.687274	0.590686	0.029917	0.488553	
00011830	0.181980	0.787636	0.189117	0.610483	0.862378	0.915054	0.789944	0.434985	0.691377	0.681396	
00011831	0.092989	0.124322	0.070862	0.613568	0.683179	0.578073	0.666233	0.831961	0.572541	0.229038	
00011832	0.463489	0.157388	0.037860	0.234931	0.121973	0.140438	0.057017	0.117634	0.529584	0.590241	
00011833	0.009333	0.414998	0.307870	0.857610	0.938390	0.308962	0.064561	0.466665	0.194462	0.529672	
00011834	0.915026	0.687333	0.515736	0.115305	0.006909	0.247919	0.206083	0.327314	0.453172	0.548866	
00011835	0.642742	0.657704	0.393511	0.882515	0.162520	0.047295	0.517923	0.198070	0.209434	0.514223	
00011836	0.001419	0.679977	0.995196	0.388909	0.631422	0.198614	0.088583	0.808732	0.477304	0.620723	
00011837	0.030385	0.009387	0.439600	0.299822	0.205966	0.298145	0.588372	0.840797	0.724533	0.694780	
00011838	0.208470	0.128610	0.151440	0.752914	0.681639	0.989568	0.651779	0.746997	0.038870	0.879404	
00011839	0.454966	0.763906	0.778051	0.265170	0.550353	0.973399	0.360465	0.790546	0.628431	0.405462	
00011840	0.127266	0.841915	0.741173	0.525548	0.782938	0.500186	0.666680	0.931257	0.788716	0.606890	
00011841	0.008648	0.746949	0.087644	0.229235	0.270870	0.589536	0.427640	0.800120	0.967748	0.243053	
00011842	0.727080	0.944523	0.470426	0.056386	0.249468	0.732302	0.845109	0.726183	0.013024	0.505015	
00011843	0.354116	0.919714	0.292830	0.827781	0.935472	0.995504	0.015299	0.628289	0.905964	0.856452	
00011844	0.780446	0.223074	0.406851	0.115814	0.149957	0.952011	0.750098	0.027972	0.924317	0.057357	
00011845	0.436657	0.509767	0.430237	0.541923	0.223201	0.004614	0.819978	0.389147	0.249272	0.688487	
00011846	0.436555	0.787740	0.871262	0.624684	0.569504	0.890283	0.111761	0.162354	0.966387	0.247827	
00011847	0.049213	0.522452	0.707250	0.000376	0.668799	0.243886	0.960112	0.294792	0.518731	0.125453	
00011848	0.049632	0.617392	0.014297	0.163615	0.285785	0.086881	0.419199	0.669640	0.240839	0.100722	
00011849	0.091100	0.558241	0.024584	0.009517	0.524283	0.897529	0.536439	0.880292	0.222926	0.571101	
00011850	0.594037	0.730992	0.236994	0.753001	0.220331	0.899069	0.466991	0.069684	0.453156	0.710882	
00011851	0.241084	0.063402	0.598265	0.703710	0.565612	0.260163	0.280019	0.133639	0.970301	0.562570	
00011852	0.841369	0.492787	0.926198	0.356341	0.364790	0.745648	0.744839	0.554932	0.129566	0.089915	
00011853	0.857213	0.229924	0.334413	0.670412	0.490116	0.398378	0.046278	0.898312	0.161157	0.241418	
00011854	0.963612	0.337391	0.443033	0.090995	0.439356	0.688067	0.517400	0.011063	0.008707	0.635463	
00011855	0.488900	0.551638	0.099138	0.822655	0.934349	0.002342	0.164619	0.493846	0.663051	0.948620	
00011856	0.220310	0.743686	0.715151	0.423220	0.944970	0.840441	0.821053	0.455612	0.146717	0.703923	
00011857	0.226209	0.412306	0.721638	0.101588	0.848916	0.791674	0.766443	0.853321	0.200538	0.404648	
00011858	0.536788	0.507618	0.782471	0.097589	0.101504	0.274212	0.153464	0.645872	0.273138	0.152058	
00011859	0.762110	0.128972	0.942045	0.106357	0.825032	0.847503	0.849808	0.307548	0.216756	0.152582	
00011860	0.347567	0.214836	0.047568	0.618699	0.287574	0.301824	0.291807	0.057701	0.588287	0.655605	
00011861	0.461232	0.292830	0.800350	0.200987	0.527307	0.142376	0.723020	0.123995	0.141939	0.035269	
00011862	0.639324	0.449966	0.466788	0.423198	0.102976	0.697027	0.503762	0.941574	0.307665	0.390514	
00011863	0.917336	0.240282	0.279140	0.809022	0.451460	0.207286	0.742196	0.870666	0.495690	0.684851	
00011864	0.161573	0.263263	0.044721	0.328916	0.301913	0.187300	0.198713	0.421256	0.008598	0.953031	
00011865	0.715635	0.891583	0.787551	0.273350	0.616053	0.372924	0.810913	0.037310	0.543091	0.421553	
00011866	0.577739	0.586140	0.899124	0.818829	0.358613	0.714924	0.848227	0.778105	0.391237	0.248888	
00011867	0.433299	0.938675	0.775684	0.206466	0.611262	0.424525	0.155882	0.321381	0.551562	0.889586	
00011868	0.884243	0.618080	0.837450	0.654567	0.853162	0.298829	0.695215	0.630721	0.651018	0.214345	
00011869	0.393052	0.250719	0.344421	0.576013	0.853877	0.677596	0.623609	0.708436	0.071062	0.621327	
00011870	0.178975	0.102537	0.191193	0.563713	0.546524	0.335091	0.000449	0.889407	0.811083	0.366645	
00011871	0.633334	0.546364	0.378439	0.314677	0.638859	0.948137	0.495447	0.432397	0.071875	0.933115	
00011872	0.624001	0.442646	0.256334	0.145664	0.315949	0.114700	0.414267	0.963341	0.105686	0.779047	
00011873	0.327942	0.691506	0.021463	0.130217	0.077886	0.913315	0.054798	0.546627	0.981861	0.520615	
00011874	0.802965	0.759439	0.293279	0.842667	0.011705	0.921934	0.568523	0.686077	0.587921	0.816871	
00011875	0.999478	0.399421	0.240423	0.474612	0.637266	0.013788	0.866879	0.510319	0.325681	0.652765	
00011876	0.980978	0.567413	0.202589	0.231697	0.481134	0.033616	0.955127	0.060656	0.993988	0.917328	
00011877	0.127037	0.205584	0.348221	0.781042	0.046392	0.531382	0.524124	0.321237	0.421351	0.885761	
00011878	0.232240	0.943529	0.537150	0.682424	0.550498	0.737657	0.781223	0.339950	0.262583	0.418439	
00011879	0.023632	0.512807	0.124314	0.161219	0.342811	0.693461	0.037949	0.569587	0.857647	0.868029	
00011880	0.607433	0.276247	0.192738	0.141194	0.020210	0.546336	0.137785	0.221773	0.597927	0.108628	
00011881	0.110809	0.229140	0.488620	0.668743	0.644586	0.325071	0.028686	0.515893	0.002181	0.012790	
00011882	0.407460	0.952928	0.407010	0.658733	0.549602	0.578867	0.812999	0.895425	0.856475	0.704066	
00011883	0.884077	0.689421	0.734919	0.643806	0.414900	0.897362	0.325113	0.220210	0.008981	0.096003	
00011884	0.548133	0.707873	0.299905	0.186788	0.804689	0.890150	0.909973	0.446691	0.806088	0.883383	
00011885	0.369003	0.656922	0.807136	0.822098	0.158576	0.303846	0.924657	0.486933	0.012781	0.777037	
00011886	0.208346	0.778967	0.913665	0.613746	0.752179	0.264374	0.942026	0.809713	0.546799	0.684004	
00011887	0.440943	0.580470	0.765108	0.932222	0.487379	0.667637	0.453397	0.996452	0.397133	0.421339	
00011888	0.956196	0.503230	0.334212	0.661416	0.420327	0.307946	0.192933	0.416678	0.288533	0.953483	
00011889	0.124026	0.878731	0.719338	0.249203	0.681238	0.634512	0.138247	0.054001	0.519969	0.487636	
00011890	0.470763	0.392949	0.033593	0.046692	0.994335	0.560312	0.480576	0.892880	0.451258	0.788395	
00011891	0.856896	0.242636	0.615624	0.037141	0.983075	0.099707	0.064915	0.905732	0.908347	0.479059	
00011892	0.043390	0.281627	0.112185	0.718269	0.998138	0.381427	0.866541	0.124482	0.047066	0.413485	
00011893	0.691625	0.904771	0.050602	0.243418	0.519905	0.567616	0.163027	0.210983	0.355252	0.125054	
00011894	0.978985	0.702675	0.055210	0.145676	0.664659	0.050170	0.401156	0.539137	0.208826	0.406256	
00011895	0.283268	0.853056	0.026220	0.043955	0.810481	0.479981	0.707351	0.507961	0.187856	0.617918	
00011896	0.133780	0.378684	0.955436	0.808830	0.227261	0.023293	0.406581	0.550597	0.205616	0.600349	
00011897	0.685280	0.633022	0.525214	0.840724	0.671166	0.439779	0.755883	0.018758	0.115034	0.913075	
00011898	0.909455	0.031557	0.756254	0.229517	0.518565	0.242349	0.858923	0.756178	0.348257	0.805094	
00011899	0.610869	0.920034	0.589818	0.747839	0.241340	0.811435	0.838550	0.440746	0.622768	0.331383	
00011900	0.899983	0.469747	0.738906	0.281947	0.438360	0.439316	0.676259	0.350132	0.209077	0.586314	
00011901	0.193434	0.519903	0.319417	0.338252	0.622636	0.887804	0.520654	0.883870	0.440771	0.668883	
00011902	0.754425	0.766312	0.848130	0.329206	0.663283	0.104336	0.952253	0.959867	0.311074	0.074247	
00011903	0.346261	0.336217	0.493647	0.066634	0.653147	0.936903	0.744259	0.580104	0.898693	0.585151	
00011904	0.418625	0.625985	0.114835	0.077153	0.919683	0.373502	0.722404	0.511989	0.866328	0.487507	
00011905	0.155720	0.326902	0.812272	0.494832	0.607155	0.161515	0.125648	0.314867	0.075890	0.223914	
00011906	0.819001	0.311107	0.666829	0.376097	0.056975	0.014795	0.588035	0.324264	0.412390	0.912282	
00011907	0.624924	0.646078	0.381783	0.416587	0.415281	0.366348	0.216685	0.072139	0.908082	0.026215	
00011908	0.738560	0.433692	0.718809	0.619685	0.473014	0.429937	0.034484	0.434485	0.090897	0.402476	
00011909	0.805112	0.102887	0.418628	0.663530	0.282925	0.426556	0.998811	0.593759	0.928594	0.905109	
00011910	0.067223	0.236151	0.055933	0.635509	0.271188	0.017123	0.377636	0.345503	0.879269	0.151012	
00011911	0.950790	0.971783	0.585000	0.340202	0.583191	0.307539	0.959807	0.497011	0.299823	0.333172	
00011912	0.497577	0.698897	0.298828	0.744755	0.535375	0.270277	0.423521	0.410439	0.005820	0.438537	
00011913	0.755146	0.659450	0.409563	0.695506	0.359134	0.867224	0.164761	0.278115	0.996396	0.024385	
00011914	0.742405	0.326097	0.586090	0.586577	0.548200	0.718057	0.261621	0.843515	0.582220	0.205866	
00011915	0.831130	0.019822	0.315622	0.882742	0.090923	0.229949	0.312828	0.050843	0.275309	0.979857	
00011916	0.156502	0.570473	0.147358	0.957209	0.286773	0.313905	0.194588	0.732751	0.569296	0.111923	
00011917	0.457309	0.036335	0.991529	0.860079	0.491808	0.979005	0.116775	0.950452	0.534694	0.543818	
00011918	0.618100	0.264743	0.107493	0.320362	0.559910	0.941548	0.946062	0.324178	0.265323	0.558625	
00011919	0.932183	0.190658	0.334257	0.663588	0.421285	0.773027	0.440107	0.865683	0.518032	0.565283	
00011920	0.835088	0.449300	0.037959	0.905633	0.511176	0.831141	0.996964	0.317968	0.866042	0.904663	
00011921	0.895424	0.768655	0.922407	0.685411	0.395923	0.055753	0.414735	0.242463	0.971464	0.364893	
00011922	0.582519	0.627936	0.373142	0.999125	0.148714	0.142278	0.512688	0.236446	0.868417	0.926529	
00011923	0.582747	0.314700	0.989161	0.499394	0.884596	0.504288	0.151867	0.355658	0.052712	0.417193	
00011924	0.854926	0.292043	0.543456	0.272900	0.354657	0.674291	0.453804	0.184323	0.233347	0.756673	
00011925	0.034866	0.078238	0.563317	0.693410	0.582326	0.175849	0.962782	0.564303	0.983095	0.987966	
00011926	0.885420	0.171944	0.187899	0.995013	0.588370	0.390161	0.024773	0.843338	0.444118	0.431525	
00011927	0.407731	0.721280	0.215496	0.210378	0.629703	0.918471	0.001147	0.448505	0.285884	0.597568	
00011928	0.036382	0.089449	0.485307	0.415731	0.604710	0.962319	0.531622	0.515845	0.577069	0.131473	
00011929	0.746148	0.917812	0.219501	0.162008	0.708574	0.760075	0.787634	0.720597	0.902715	0.976634	
00011930	0.154829	0.429677	0.936873	0.249722	0.721434	0.072998	0.243199	0.718858	0.403617	0.919432	
00011931	0.143908	0.079723	0.277625	0.393708	0.412493	0.423011	0.916706	0.055654	0.455903	0.013257	
00011932	0.605959	0.572144	0.953104	0.340167	0.185589	0.177926	0.578541	0.401327	0.008923	0.625523	
00011933	0.254481	0.831772	0.814933	0.928525	0.023901	0.260026	0.840662	0.891187	0.982357	0.959461	
00011934	0.324154	0.347368	0.349599	0.452724	0.405844	0.416721	0.004378	0.551032	0.899118	0.897745	
00011935	0.401791	0.779889	0.021606	0.526567	0.865927	0.232604	0.650592	0.399553	0.452848	0.780215	
00011936	0.406373	0.708339	0.341013	0.501154	0.874863	0.171068	0.259607	0.985901	0.002101	0.427191	
